budget,genres,id,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count
5500000,"[{""id"": 37, ""name"": ""Western""}]",11901,19.127239,1973-04-19,15700000,105.0,Released,High Plains Drifter,7.4,278
7000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1548,14.072941,2001-07-20,0,111.0,Released,Ghost World,7.1,426
0,"[{""id"": 18, ""name"": ""Drama""}]",5528,20.982455,2004-03-17,0,96.0,Released,The Chorus,7.5,526
6500000,"[{""id"": 18, ""name"": ""Drama""}]",925,15.580335,1989-06-30,37295445,120.0,Released,Do the Right Thing,7.6,292
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",979,32.476098,2002-05-22,792,97.0,Released,Irreversible,7.1,538
0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",70670,20.821846,2011-08-04,15699707,100.0,Released,Headhunters,7.1,399
0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",84204,9.451228,2012-08-10,0,94.0,Released,Grabbers,6.0,140
5100000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",16633,5.934016,1980-10-02,0,103.0,Released,Somewhere in Time,7.2,102
5000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",91586,48.375848,2013-09-12,0,106.0,Released,Insidious: Chapter 2,6.5,1211
4000000,"[{""id"": 27, ""name"": ""Horror""}]",215,42.187986,2005-10-28,152925093,92.0,Released,Saw II,6.3,1251
15000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]",333371,53.698683,2016-03-10,108286421,103.0,Released,10 Cloverfield Lane,6.8,2468
5000000,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 35, ""name"": ""Comedy""}]",9012,14.752587,2002-10-21,64282312,87.0,Released,Jackass: The Movie,6.1,345
4900000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",345911,48.170508,2016-07-21,44107032,81.0,Released,Lights Out,6.3,1129
5000000,"[{""id"": 27, ""name"": ""Horror""}]",72571,29.15813,2011-10-19,205703818,83.0,Released,Paranormal Activity 3,5.9,669
5000000,"[{""id"": 27, ""name"": ""Horror""}]",242512,56.30466,2014-10-24,103590271,89.0,Released,Ouija,4.9,983
5000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",10072,17.304055,1987-02-27,44793222,96.0,Released,A Nightmare on Elm Street 3: Dream Warriors,6.5,354
5500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",211954,9.59729,2013-07-20,99067206,115.0,Released,Instructions Not Included,7.5,205
5000000,"[{""id"": 27, ""name"": ""Horror""}]",82990,20.326337,2012-10-17,142817992,95.0,Released,Paranormal Activity 4,5.2,563
5000000,"[{""id"": 35, ""name"": ""Comedy""}]",11843,6.470766,1975-05-21,41833347,113.0,Released,The Return of the Pink Panther,6.7,137
11000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 35, ""name"": ""Comedy""}]",11284,16.856231,1991-09-05,34872033,89.0,Released,Freddy's Dead: The Final Nightmare,5.1,272
8000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",504,19.683187,2003-11-16,60378584,110.0,Released,Monster,7.0,485
5000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",173,9.358197,1954-12-23,28200000,127.0,Released,"20,000 Leagues Under the Sea",6.8,157
5000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",227348,19.984477,2014-01-01,86362372,84.0,Released,Paranormal Activity: The Marked Ones,5.2,449
5000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",1955,30.271066,1980-10-02,26010864,124.0,Released,The Elephant Man,7.9,719
5000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",152532,59.454473,2013-09-07,55198285,117.0,Released,Dallas Buyers Club,7.9,2886
3300000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",243940,20.304235,2015-01-29,64110728,83.0,Released,The Lazarus Effect,5.1,505
9000000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",77,60.715151,2000-10-11,39723096,113.0,Released,Memento,8.1,4028
5000000,"[{""id"": 27, ""name"": ""Horror""}]",157547,35.871248,2013-09-08,44030246,104.0,Released,Oculus,6.3,1050
5000000,"[{""id"": 35, ""name"": ""Comedy""}]",2295,18.077963,2006-05-25,26888376,97.0,Released,Clerks II,6.9,398
5000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",71,20.428237,2000-05-18,110000000,110.0,Released,Billy Elliot,7.4,750
4600000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",147773,32.14444,2013-06-06,23198652,103.0,Released,The Way Way Back,7.1,688
10000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",59968,15.688439,2011-08-26,17273593,90.0,Released,Our Idiot Brother,5.9,365
5000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",323677,22.9951,2016-02-19,24804129,134.0,Released,Race,7.1,478
5000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",256274,26.510558,2014-08-14,40100000,93.0,Released,"As Above, So Below",6.1,766
5000000,"[{""id"": 18, ""name"": ""Drama""}]",284293,35.307577,2014-12-05,43884652,99.0,Released,Still Alice,7.5,1104
5000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",10283,12.904615,1989-07-28,14000000,100.0,Released,Friday the 13th Part VIII: Jason Takes Manhattan,4.8,191
5000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",8346,18.115566,2002-02-22,368744044,95.0,Released,My Big Fat Greek Wedding,6.2,671
5000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",122081,62.554173,2013-01-24,31724284,94.0,Released,Spring Breakers,5.0,1551
5000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",10987,9.483717,1995-09-29,15116634,88.0,Released,Halloween: The Curse of Michael Myers,5.0,170
5000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1391,16.890285,2001-06-08,33616692,106.0,Released,Y Tu Mamá También,7.3,315
4000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",747,49.12486,2004-04-09,30039392,99.0,Released,Shaun of the Dead,7.5,2420
5000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",11357,9.302349,1988-10-21,17768757,88.0,Released,Halloween 4: The Return of Michael Myers,5.9,209
5000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",50357,17.028252,2011-07-20,25562924,86.0,Released,Apollo 18,5.0,356
5000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",13090,19.336367,2008-01-18,16174377,102.0,Released,Sunshine Cleaning,6.5,255
5000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",192141,38.006982,2015-08-26,54418872,103.0,Released,No Escape,6.7,777
20000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",351819,14.947588,2016-01-28,21164799,92.0,Released,Fifty Shades of Black,4.3,331
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",13193,9.85123,2004-01-21,0,92.0,Released,Saved!,6.3,147
0,"[{""id"": 35, ""name"": ""Comedy""}]",9900,9.974681,2006-01-06,6538177,94.0,Released,Grandma's Boy,6.6,220
5000000,"[{""id"": 37, ""name"": ""Western""}]",335,49.333137,1968-12-21,5321508,175.0,Released,Once Upon a Time in the West,8.1,1128
5000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]",17431,46.114184,2009-06-12,9760104,97.0,Released,Moon,7.6,1794
5000000,"[{""id"": 18, ""name"": ""Drama""}]",10217,7.673124,1997-05-14,3263585,112.0,Released,The Sweet Hereafter,6.8,103
5000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]",1024,8.753409,1994-09-02,3049135,99.0,Released,Heavenly Creatures,7.0,294
5000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",45658,9.169411,2010-10-15,2614773,97.0,Released,Everything Must Go,6.0,208
5000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",4553,35.252056,2004-02-09,8203235,101.0,Released,The Machinist,7.3,1247
5000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",245916,21.343093,2014-10-09,2450846,112.0,Released,Kill the Messenger,6.6,355
5000000,"[{""id"": 18, ""name"": ""Drama""}]",27585,10.095184,2010-12-16,5129058,91.0,Released,Rabbit Hole,6.9,165
5000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",313922,30.001024,2016-04-15,3220371,95.0,Released,Green Room,6.7,683
7000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",13685,11.700578,1996-02-21,560069,91.0,Released,Bottle Rocket,6.8,281
5000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",46838,19.940245,2010-01-22,5476793,89.0,Released,Tucker and Dale vs Evil,7.3,847
5000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",298312,38.94708,2015-09-10,98450062,94.0,Released,The Visit,6.0,1360
5000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",57876,7.794,2015-05-15,0,91.0,Released,Area 51,4.2,151
5000000,"[{""id"": 53, ""name"": ""Thriller""}]",77495,9.136965,2011-10-14,0,107.0,Released,Sleep Tight,7.0,202
5000000,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",244403,10.619574,2014-10-17,0,105.0,Released,Rudderless,7.4,105
15000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",297596,10.48009,2014-12-04,0,94.0,Released,Dying of the Light,4.5,118
5000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",11935,11.095219,1977-12-10,0,123.0,Released,Capricorn One,6.4,131
5000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",290825,8.618793,2016-07-08,0,88.0,Released,Yoga Hosers,4.7,102
5000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",31175,5.461487,2009-09-09,17872796,99.0,Released,Soul Kitchen,7.1,116
1000000,"[{""id"": 18, ""name"": ""Drama""}]",12498,14.805264,1996-08-30,24475416,135.0,Released,Sling Blade,7.4,231
4798235,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",77949,25.30216,2011-08-17,209696,107.0,Released,The Awakening,6.3,458
4800000,"[{""id"": 27, ""name"": ""Horror""}]",1690,38.83192,2005-01-06,80578934,94.0,Released,Hostel,5.7,887
5000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",64720,19.807295,2011-11-25,3099314,120.0,Released,Take Shelter,7.1,471
4700000,"[{""id"": 27, ""name"": ""Horror""}]",16337,9.617777,1986-08-22,8025872,101.0,Released,The Texas Chainsaw Massacre 2,5.9,139
4800000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",77987,35.754865,2013-05-30,10337387,90.0,Released,Only God Forgives,5.6,862
4500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",9336,15.002502,1984-03-22,146198896,96.0,Released,Police Academy,6.5,602
4500000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",5689,22.585384,1980-07-05,58853106,104.0,Released,The Blue Lagoon,5.8,408
6000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",712,29.834065,1994-03-09,254700832,117.0,Released,Four Weddings and a Funeral,6.6,632
4500000,"[{""id"": 35, ""name"": ""Comedy""}]",13342,20.403344,1982-08-13,27092880,90.0,Released,Fast Times at Ridgemont High,7.0,322
15000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",1429,30.196039,2002-12-16,13060843,135.0,Released,25th Hour,7.2,629
4500000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",9303,15.359952,1996-09-13,7011317,108.0,Released,Bound,6.9,198
4500000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",641,11.573034,2000-10-27,7390108,102.0,Released,Requiem for a Dream,7.9,2443
5000000,"[{""id"": 35, ""name"": ""Comedy""}]",252680,10.274542,2014-03-25,10429707,98.0,Released,Moms' Night Out,5.5,121
6000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",141,61.210016,2001-01-18,1270522,113.0,Released,Donnie Darko,7.7,3452
2000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",12079,6.249262,2002-06-01,0,101.0,Released,Spun,6.6,132
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",4550,17.074843,2005-07-29,23803308,115.0,Released,Sympathy for Lady Vengeance,7.4,356
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",9991,8.816995,2001-12-26,0,99.0,Released,Mean Machine,6.0,157
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",12093,7.759215,2002-08-23,0,109.0,Released,Lilya 4-ever,7.7,139
4500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",36419,14.570359,2010-04-09,3606395,104.0,Released,After.Life,5.4,251
3000000,"[{""id"": 18, ""name"": ""Drama""}]",510,127.525581,1975-11-18,108981275,133.0,Released,One Flew Over the Cuckoo's Nest,8.2,2919
3730500,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",116613,6.938854,2012-09-11,6294161,112.0,Released,The Sweeney,5.7,109
5000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",11826,11.21273,2000-09-13,0,89.0,Released,Sexy Beast,7.0,217
8000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",1088,12.439495,2003-01-30,41400000,101.0,Released,Whale Rider,7.1,111
0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",34069,10.142218,2009-09-24,0,120.0,Released,Cargo,5.9,140
4200000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10770, ""name"": ""TV Movie""}]",10947,16.536374,2006-01-20,0,98.0,Released,High School Musical,6.1,1000
4200000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",3040,12.540624,2004-06-27,32000000,114.0,Released,Night Watch,6.3,210
3705538,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",11386,8.839651,1992-09-02,62548947,112.0,Released,The Crying Game,6.9,176
4000000,"[{""id"": 35, ""name"": ""Comedy""}]",10246,12.891276,1981-11-13,125728258,94.0,Released,Porky's,6.1,183
4000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",29426,10.789912,2010-05-06,0,90.0,Released,Survival of the Dead,4.6,116
114000,"[{""id"": 27, ""name"": ""Horror""}]",10331,25.666029,1968-10-01,30000000,96.0,Released,Night of the Living Dead,7.5,580
4000000,"[{""id"": 18, ""name"": ""Drama""}]",153,45.66662,2003-08-31,119723856,102.0,Released,Lost in Translation,7.3,1895
4000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",703,35.892034,1977-04-19,38251425,93.0,Released,Annie Hall,7.8,1010
4000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1365,14.042041,2001-11-11,44909486,111.0,Released,Monster's Ball,6.5,250
4000000,"[{""id"": 27, ""name"": ""Horror""}]",287424,40.016306,2015-05-08,187112,95.0,Released,Maggie,5.2,593
3600000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",451,22.030517,1995-10-27,49800000,112.0,Released,Leaving Las Vegas,7.1,360
4000000,"[{""id"": 53, ""name"": ""Thriller""}]",241251,24.161735,2015-01-23,52425855,91.0,Released,The Boy Next Door,4.1,1022
3500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",39781,15.338211,2010-07-09,34705850,106.0,Released,The Kids Are All Right,6.5,506
4000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",8337,29.852608,1988-11-23,13008928,94.0,Released,They Live,7.1,550
4000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",5925,35.061467,1963-06-20,11744471,172.0,Released,The Great Escape,7.8,717
5000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",146203,10.605752,2013-02-28,15179302,88.0,Released,The Last Exorcism Part II,4.4,203
4000000,"[{""id"": 18, ""name"": ""Drama""}]",85350,43.40352,2014-06-05,44349000,164.0,Released,Boyhood,7.5,1971
4000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 9648, ""name"": ""Mystery""}]",512,17.229537,2006-07-27,31584901,96.0,Released,Scoop,6.4,420
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",6537,29.071955,2007-08-27,44000000,105.0,Released,The Orphanage,7.1,633
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",184345,18.428909,2014-04-17,0,87.0,Released,A Haunted House 2,5.4,346
4000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1809,11.387335,2002-10-11,0,110.0,Released,The Rules of Attraction,6.3,168
4000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}]",5,22.87623,1995-12-09,4300000,98.0,Released,Four Rooms,6.5,530
4000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",11013,19.107285,2002-01-11,9304609,104.0,Released,Secretary,6.7,376
4000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",48572,12.062371,2011-08-19,1104682,88.0,Released,Red State,5.9,316
4000000,"[{""id"": 14, ""name"": ""Fantasy""}]",14517,7.758188,2005-01-25,866999,101.0,Released,Mirrormask,6.6,102
4000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 99, ""name"": ""Documentary""}]",89708,12.781973,2011-09-16,0,102.0,Released,Samsara,8.0,167
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",64678,12.690224,2011-06-17,1406224,83.0,Released,The Art of Getting By,6.5,415
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]",103328,9.140936,2012-07-02,641100,115.0,Released,Holy Motors,6.9,228
4000000,"[{""id"": 18, ""name"": ""Drama""}]",157847,22.987897,2014-04-11,2365467,118.0,Released,Joe,6.5,338
9500000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",44945,21.230737,2010-09-10,120000,104.0,Released,Trust,6.6,307
16000000,"[{""id"": 18, ""name"": ""Drama""}]",111190,18.790221,2013-04-03,318982,100.0,Released,Adore,6.1,291
650000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",52015,12.496261,2010-09-30,33245,98.0,Released,Stake Land,6.2,285
4000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",81390,8.30723,2011-04-09,25345000,99.0,Released,A Lonely Place to Die,6.2,157
4000000,"[{""id"": 27, ""name"": ""Horror""}]",257087,12.822534,2016-04-21,0,93.0,Released,The Veil,4.5,118
0,"[{""id"": 27, ""name"": ""Horror""}]",46420,4.989985,2009-09-13,0,84.0,Released,The Loved Ones,6.6,207
3800000,"[{""id"": 18, ""name"": ""Drama""}]",10774,17.234745,1976-11-01,23689877,121.0,Released,Network,7.7,381
4000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",770,48.98255,1939-12-15,400176459,238.0,Released,Gone with the Wind,7.7,970
967686,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",37495,20.544999,2010-05-07,4270000,101.0,Released,Four Lions,7.0,423
3500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",34769,8.45342,2009-09-12,44462,101.0,Released,Defendor,6.5,195
3600000,"[{""id"": 18, ""name"": ""Drama""}]",3116,21.119209,1969-05-25,44785053,113.0,Released,Midnight Cowboy,7.4,299
3500000,"[{""id"": 35, ""name"": ""Comedy""}]",9427,17.002623,1997-08-13,257850122,91.0,Released,The Full Monty,6.8,363
3500000,"[{""id"": 35, ""name"": ""Comedy""}]",813,46.116885,1980-07-02,83453539,88.0,Released,Airplane!,7.1,1074
3500000,"[{""id"": 35, ""name"": ""Comedy""}]",10634,25.5748,1995-04-26,28215918,91.0,Released,Friday,7.0,503
3500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",9516,3.418871,1993-05-26,27900000,97.0,Released,Menace II Society,7.2,173
3500000,"[{""id"": 27, ""name"": ""Horror""}]",16288,10.729884,1987-05-01,14000000,92.0,Released,Creepshow 2,5.9,129
3500000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",573,10.219942,1972-05-25,12600000,116.0,Released,Frenzy,7.1,158
3500000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 27, ""name"": ""Horror""}]",310131,50.319662,2016-02-19,40423945,92.0,Released,The Witch,6.3,1434
2000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",25376,25.894065,2009-08-13,33965843,129.0,Released,The Secret in Their Eyes,7.8,626
3600000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",765,35.674774,1987-03-13,5923044,84.0,Released,Evil Dead II,7.6,742
1000000,"[{""id"": 10770, ""name"": ""TV Movie""}, {""id"": 27, ""name"": ""Horror""}]",205321,20.466433,2013-07-11,0,86.0,Released,Sharknado,3.8,476
3500000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}]",46146,12.982319,2010-10-29,4159678,103.0,Released,Troll Hunter,6.7,583
3500000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 16, ""name"": ""Animation""}]",142061,25.891466,2013-01-18,0,78.0,Released,"Batman: The Dark Knight Returns, Part 2",7.9,419
8000000,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10751, ""name"": ""Family""}]",1667,17.537154,2005-01-26,127392239,80.0,Released,March of the Penguins,6.9,358
3500000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",50839,26.259389,2011-09-28,19504039,107.0,Released,Margin Call,6.7,524
3000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",13973,11.637458,2008-09-26,3830137,92.0,Released,Choke,6.0,127
3300000,"[{""id"": 18, ""name"": ""Drama""}]",244786,192.528841,2014-10-10,13092000,105.0,Released,Whiplash,8.3,4254
3300000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",598,44.356711,2002-02-05,30641770,130.0,Released,City of God,8.1,1814
